Symbol,Date,Open,High,Low,Close,Direction,Atr,IndicatorName,IndicatorSetting,IndicatorDirection,IndicatorSignal,
CHFJPY,2020-01-21 00:00:00,113.713,113.885,113.305,113.305,-1,0.692,Ema,8,-1,1,
CHFJPY,2020-04-13 00:00:00,112.194,112.376,111.170,111.298,-1,1.061,Ema,9,-1,1,
CHFJPY,2020-04-10 00:00:00,112.185,112.396,111.956,112.162,-1,1.069,Ema,9,1,0,
CHFJPY,2020-04-09 00:00:00,111.887,112.514,111.857,112.194,1,1.185,Ema,9,1,0,
CHFJPY,2020-04-08 00:00:00,112.119,112.400,111.716,111.887,-1,1.231,Ema,9,1,0,
CHFJPY,2020-04-07 00:00:00,111.497,112.470,111.239,112.119,1,1.299,Ema,9,1,1,
CHFJPY,2020-04-06 00:00:00,110.859,111.893,110.786,111.497,1,1.298,Ema,9,-1,0,
CHFJPY,2020-04-03 00:00:00,110.719,111.218,110.612,110.956,1,1.344,Ema,9,-1,0,
CHFJPY,2020-04-02 00:00:00,110.899,111.180,110.290,110.724,-1,1.455,Ema,9,-1,0,
CHFJPY,2020-04-01 00:00:00,111.800,112.146,110.510,110.899,-1,1.623,Ema,9,-1,0,
CHFJPY,2020-03-31 00:00:00,112.351,113.039,111.429,111.800,-1,1.618,Ema,9,-1,0,
CHFJPY,2020-03-30 00:00:00,112.867,113.330,112.302,112.351,-1,1.600,Ema,9,-1,1,
CHFJPY,2020-03-27 00:00:00,113.773,113.894,112.416,113.425,-1,1.694,Ema,9,1,0,
CHFJPY,2020-03-26 00:00:00,113.719,113.932,112.860,113.773,1,1.784,Ema,9,1,0,
CHFJPY,2020-03-25 00:00:00,113.229,113.983,112.868,113.719,1,1.772,Ema,9,1,0,
CHFJPY,2020-03-24 00:00:00,112.873,113.754,112.441,113.229,1,1.740,Ema,9,1,0,
